experiment_id,year,author,name,model_id,x,y,uncertainty,error
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.18106801030588907,0.36242089770160635,0.7626610474954858,0.1268845507170528
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.2181197186154314,0.28978086692641003,0.8065380595412952,0.10342731834330934
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.24159151840118337,0.28254054422848485,0.7840272103550759,0.11546191677357939
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.33033549448319843,0.13973687925331268,0.9390904194792922,0.032563069303118974
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.3644770304048021,0.17073254000068797,0.8495796253111507,0.08041672662527807
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.475130874948576,0.09162048584533396,0.9322064223879407,0.036243345418170175
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.5063506827472675,0.06395267093635698,0.9698459867212547,0.016120735289403776
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.5505727516451061,0.08413843618927913,0.9165712958326107,0.0446020913696573
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.5811691603833219,0.061498015822683126,0.9490643607260036,0.027230868075243463
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.6452259162751672,0.05558655242679149,0.9435654738357294,0.030170645912609012
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.7311461996448173,0.01520499129115598,0.9976281033238122,-0.0012680474103787549
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.8050722421144496,0.015927298086626223,0.9900099830783953,0.005340795496809419
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.82822738219654,0.0188951397780084,0.9815595585015108,0.009858504513772973
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,0.9955057275163613,0.006486214796119165,0.9882427006426034,0.006285608118122868
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_1,26,1.0,0.0,1.0,1.3877787807814457e-17
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.0,1.0,0.9999999999999993,3.3306690738754696e-16
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.016138704670574437,0.9451550221756831,0.883349532271742,0.06236288663300038
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.04102145668757989,0.7109565979660634,0.9833968699727639,0.008876253441636783
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.08976759826859652,0.5638757052976987,0.7528776061425834,0.13211490817599558
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.1061101066150559,0.43985855521891476,0.9023646509455313,0.05219715208207659
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.1494710138659974,0.3805546317909554,0.810668074637528,0.10121935751593453
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.1710624541541674,0.3852107503078253,0.7459861753846697,0.13579915842774862
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.18106801030588907,0.36242089770160635,0.7626769390367009,0.12687605488842457
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.2181197186154314,0.28978086692641003,0.8065498147277486,0.10342103386477774
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.24159151840118337,0.28254054422848485,0.7840393412383472,0.11545543144254786
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.33033549448319843,0.13973687925331268,0.9391023925764737,0.03255666832662302
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.3644770304048021,0.17073254000068797,0.849590694929736,0.08041080866041819
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.475130874948576,0.09162048584533396,0.9322115043488406,0.03624062853449499
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.5063506827472675,0.06395267093635698,0.9698495556990471,0.016118827266557403
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.5505727516451061,0.08413843618927913,0.9165741054492106,0.0446005893113723
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.5811691603833219,0.061498015822683126,0.9490667358453606,0.027229598304945195
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.6452259162751672,0.05558655242679149,0.9435673450068125,0.030169645559739486
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.7311461996448173,0.01520499129115598,0.9976269173261672,-0.001268681460444102
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.8050722421144496,0.015927298086626223,0.9900107933017719,0.005340362340650103
201,2014,"Mathieu, Olivier; Deguillaume, Fiona; Petersen, Eric L.",Edo_2,27,0.82822738219654,0.0188951397780084,0.9815602821073443,0.009858117664500593
